fecha,provincia_iso,num_casos,num_hosp,num_uci,num_def
2020-06-30,ZA,0,0,0,0
2020-07-01,A,5,1,0,0
2020-07-01,AB,7,0,0,0
2020-07-01,AL,2,0,0,0
2020-07-01,AV,1,0,0,1
2020-07-01,B,118,3,0,1
2020-07-01,BA,6,0,0,0
2020-07-01,BI,10,0,0,1
2020-07-01,BU,1,0,0,1
2020-07-01,C,3,0,0,0
2020-07-01,CA,2,1,0,0
2020-07-01,CC,0,0,0,0
2020-07-01,CE,0,0,0,0
2020-07-01,CO,0,1,0,0
2020-07-01,CR,6,2,0,0
2020-07-01,CS,2,0,0,0
2020-07-01,CU,2,1,0,0
2020-07-01,GC,4,0,0,0
2020-07-01,GI,9,0,0,0
2020-07-01,GR,11,0,1,0
2020-07-01,GU,5,0,0,0
2020-07-01,H,0,0,0,0
2020-07-01,HU,18,2,0,0
2020-07-01,J,2,0,0,0
2020-07-01,L,121,0,0,0
2020-07-01,LE,1,0,0,0
2020-07-01,LO,1,0,0,0
2020-07-01,LU,14,0,0,0
2020-07-01,M,39,9,0,2
2020-07-01,MA,1,0,0,0
2020-07-01,ML,0,0,0,0
2020-07-01,MU,3,0,0,1
2020-07-01,NC,1,0,0,0
2020-07-01,O,0,0,0,1
2020-07-01,OR,0,0,0,0
2020-07-01,P,0,0,0,0
2020-07-01,PM,7,0,0,0
2020-07-01,PO,0,0,0,0
2020-07-01,S,1,0,0,0
2020-07-01,SA,0,0,0,0
2020-07-01,SE,1,0,0,0
2020-07-01,SG,2,0,0,0
2020-07-01,SO,2,0,0,0
2020-07-01,SS,4,0,0,0
2020-07-01,T,3,0,0,0
2020-07-01,TE,1,0,0,0
2020-07-01,TF,0,0,0,0
2020-07-01,TO,10,5,0,1
2020-07-01,V,11,1,0,0
2020-07-01,VA,3,0,0,0
2020-07-01,VI,1,0,0,1
2020-07-01,Z,11,1,0,0
2020-07-01,ZA,0,0,0,0
2020-07-02,A,4,1,0,0
2020-07-02,AB,11,1,0,0
2020-07-02,AL,1,0,0,0
2020-07-02,AV,1,0,0,0
2020-07-02,B,113,1,0,1
2020-07-02,BA,6,0,0,0
2020-07-02,BI,8,0,0,0
2020-07-02,BU,0,0,0,0
2020-07-02,C,1,0,0,0
2020-07-02,CA,1,0,0,0
2020-07-02,CC,1,0,0,0
2020-07-02,CE,0,0,0,0
2020-07-02,CO,0,0,0,0
2020-07-02,CR,10,1,0,0
2020-07-02,CS,0,0,0,0
2020-07-02,CU,3,3,0,0
2020-07-02,GC,1,0,0,0
2020-07-02,GI,13,2,0,0
2020-07-02,GR,8,0,0,0
2020-07-02,GU,8,1,0,0
2020-07-02,H,0,0,0,0
2020-07-02,HU,19,3,2,0
2020-07-02,J,0,0,0,0
2020-07-02,L,135,1,0,0
2020-07-02,LE,2,2,0,0
2020-07-02,LO,0,0,0,0
2020-07-02,LU,10,0,0,0
2020-07-02,M,64,7,0,0
2020-07-02,MA,2,2,0,0
2020-07-02,ML,0,0,0,0
2020-07-02,MU,6,0,0,0
2020-07-02,NC,0,0,0,0
2020-07-02,O,0,0,0,0
2020-07-02,OR,0,0,0,0
2020-07-02,P,0,0,0,0
2020-07-02,PM,3,0,0,0
2020-07-02,PO,0,0,0,0
2020-07-02,S,0,0,0,0
2020-07-02,SA,1,0,0,0
2020-07-02,SE,0,0,0,0
2020-07-02,SG,3,0,0,0
2020-07-02,SO,0,0,0,0
2020-07-02,SS,9,0,0,0
2020-07-02,T,5,0,0,0
2020-07-02,TE,2,0,0,0
2020-07-02,TF,0,0,0,0
2020-07-02,TO,6,2,0,0
2020-07-02,V,21,1,0,0
2020-07-02,VA,3,1,0,0
2020-07-02,VI,3,0,0,0
2020-07-02,Z,11,1,0,0
2020-07-02,ZA,0,0,0,0
2020-07-03,A,5,2,0,0
2020-07-03,AB,4,4,0,0
2020-07-03,AL,7,0,0,0
2020-07-03,AV,0,0,0,0
2020-07-03,B,133,8,1,1
2020-07-03,BA,7,0,0,0
2020-07-03,BI,12,1,0,0
2020-07-03,BU,0,0,0,0
2020-07-03,C,2,0,0,0
2020-07-03,CA,0,0,0,0
2020-07-03,CC,5,0,0,0
2020-07-03,CE,0,0,0,0
2020-07-03,CO,0,0,0,0
2020-07-03,CR,14,3,0,0
2020-07-03,CS,5,0,0,0
2020-07-03,CU,2,0,0,0
2020-07-03,GC,3,1,0,0
2020-07-03,GI,15,0,0,0
2020-07-03,GR,12,1,0,0
2020-07-03,GU,4,2,0,0
2020-07-03,H,0,0,0,0
2020-07-03,HU,16,0,0,3
2020-07-03,J,1,0,0,0
2020-07-03,L,158,1,0,0
2020-07-03,LE,4,1,0,1
2020-07-03,LO,0,0,0,0
2020-07-03,LU,30,0,0,0
2020-07-03,M,72,7,0,0
2020-07-03,MA,3,1,0,0
2020-07-03,ML,0,0,0,0
2020-07-03,MU,3,1,1,0
2020-07-03,NC,0,0,0,0
2020-07-03,O,0,0,0,0
2020-07-03,OR,0,0,0,0
2020-07-03,P,1,0,0,0
2020-07-03,PM,4,0,0,0
2020-07-03,PO,0,0,0,0
2020-07-03,S,3,0,0,0
2020-07-03,SA,2,1,0,0
2020-07-03,SE,1,0,0,0
2020-07-03,SG,2,0,0,0
2020-07-03,SO,2,0,0,0
2020-07-03,SS,6,0,0,0
2020-07-03,T,6,0,0,0
2020-07-03,TE,0,0,0,0
2020-07-03,TF,0,1,0,0
2020-07-03,TO,7,0,0,0
2020-07-03,V,12,0,0,0
2020-07-03,VA,1,1,0,0
2020-07-03,VI,8,1,0,0
2020-07-03,Z,21,4,1,0
2020-07-03,ZA,1,0,0,0
2020-07-04,A,2,0,0,0
2020-07-04,AB,2,2,0,0
2020-07-04,AL,3,1,0,0
2020-07-04,AV,0,0,0,0
2020-07-04,B,52,4,1,1
2020-07-04,BA,4,0,0,0
2020-07-04,BI,13,0,0,0
2020-07-04,BU,1,0,0,0
2020-07-04,C,2,0,0,0
2020-07-04,CA,3,0,0,0
2020-07-04,CC,0,0,0,0
2020-07-04,CE,0,0,0,0
2020-07-04,CO,0,0,0,0
2020-07-04,CR,6,0,0,0
2020-07-04,CS,0,0,0,0
2020-07-04,CU,0,0,0,0
2020-07-04,GC,0,1,0,0
2020-07-04,GI,3,0,0,0
2020-07-04,GR,6,2,0,0
2020-07-04,GU,2,0,0,0
2020-07-04,H,0,0,0,0
2020-07-04,HU,13,2,0,0
2020-07-04,J,0,0,0,0
2020-07-04,L,82,4,1,1
2020-07-04,LE,0,0,0,0
2020-07-04,LO,0,0,0,1
2020-07-04,LU,24,2,0,0
2020-07-04,M,20,10,0,1
2020-07-04,MA,5,1,0,0
2020-07-04,ML,0,0,0,0
2020-07-04,MU,3,0,0,0
2020-07-04,NC,1,0,0,0
2020-07-04,O,0,0,0,0
2020-07-04,OR,0,0,0,0
2020-07-04,P,0,0,0,0
2020-07-04,PM,4,0,0,1
2020-07-04,PO,0,0,0,0
2020-07-04,S,1,0,0,0
2020-07-04,SA,0,0,0,0
2020-07-04,SE,0,0,0,0
2020-07-04,SG,4,1,0,1
2020-07-04,SO,0,0,0,0
2020-07-04,SS,5,0,0,0
2020-07-04,T,6,0,0,0
2020-07-04,TE,3,0,0,0
2020-07-04,TF,1,2,1,0
2020-07-04,TO,5,1,0,1
2020-07-04,V,2,0,0,0
2020-07-04,VA,1,0,0,0
2020-07-04,VI,4,1,0,0
2020-07-04,Z,13,0,0,0
2020-07-04,ZA,1,0,0,0
2020-07-05,A,1,0,1,0
2020-07-05,AB,1,1,0,0
2020-07-05,AL,3,2,1,0
2020-07-05,AV,0,0,0,0
2020-07-05,B,24,3,0,0
2020-07-05,BA,1,0,0,0
2020-07-05,BI,5,1,0,0
2020-07-05,BU,0,0,0,0
2020-07-05,C,0,0,0,0
2020-07-05,CA,0,0,0,0
2020-07-05,CC,0,0,0,0
2020-07-05,CE,0,0,0,0
2020-07-05,CO,0,0,0,0
2020-07-05,CR,2,4,0,0
2020-07-05,CS,1,0,0,0
2020-07-05,CU,1,0,0,0
2020-07-05,GC,0,0,0,0
2020-07-05,GI,2,1,0,0
2020-07-05,GR,7,1,0,0
2020-07-05,GU,3,1,0,0
2020-07-05,H,0,0,0,0
2020-07-05,HU,1,1,0,0
2020-07-05,J,0,0,0,0
2020-07-05,L,75,2,1,0
2020-07-05,LE,0,0,0,0
2020-07-05,LO,0,0,0,0
2020-07-05,LU,23,1,0,0
2020-07-05,M,20,6,0,2
2020-07-05,MA,1,0,0,0
2020-07-05,ML,0,0,0,0
2020-07-05,MU,2,0,0,0
2020-07-05,NC,0,0,0,0
2020-07-05,O,0,0,0,0
2020-07-05,OR,0,0,0,0
2020-07-05,P,0,0,0,0
2020-07-05,PM,0,0,0,0
2020-07-05,PO,1,0,0,0
2020-07-05,S,0,0,0,0
2020-07-05,SA,0,0,0,0
2020-07-05,SE,1,0,0,0
2020-07-05,SG,0,0,0,0
2020-07-05,SO,0,0,0,0
2020-07-05,SS,4,0,0,0
2020-07-05,T,5,0,0,0
2020-07-05,TE,1,0,0,0
2020-07-05,TF,0,0,0,0
2020-07-05,TO,0,0,0,1
2020-07-05,V,7,2,0,0
2020-07-05,VA,0,0,0,0
2020-07-05,VI,4,0,0,0
2020-07-05,Z,10,1,0,0
2020-07-05,ZA,0,0,0,0
2020-07-06,A,4,1,0,0
2020-07-06,AB,1,0,1,0
2020-07-06,AL,3,0,0,0
2020-07-06,AV,0,0,0,0
2020-07-06,B,91,5,1,0
2020-07-06,BA,1,0,0,0
2020-07-06,BI,8,0,0,0
2020-07-06,BU,0,0,0,0
2020-07-06,C,0,0,0,0
2020-07-06,CA,0,0,0,0
2020-07-06,CC,0,0,0,0
2020-07-06,CE,0,0,0,0
2020-07-06,CO,1,0,0,0
2020-07-06,CR,13,2,0,0
2020-07-06,CS,4,1,0,0
2020-07-06,CU,0,1,0,0
2020-07-06,GC,1,0,0,0
2020-07-06,GI,15,2,0,0
2020-07-06,GR,4,1,0,0
2020-07-06,GU,4,1,0,0
2020-07-06,H,0,0,0,0
2020-07-06,HU,12,1,0,1
2020-07-06,J,0,0,0,0
2020-07-06,L,66,6,1,0
2020-07-06,LE,5,0,0,0
2020-07-06,LO,0,0,0,0
2020-07-06,LU,3,1,0,0
2020-07-06,M,41,7,0,0
2020-07-06,MA,0,1,0,1
2020-07-06,ML,0,0,0,0
2020-07-06,MU,3,1,0,0
2020-07-06,NC,2,1,0,0
2020-07-06,O,0,0,0,0
2020-07-06,OR,0,0,0,0
2020-07-06,P,1,0,0,0
2020-07-06,PM,1,0,0,0
2020-07-06,PO,3,0,0,0
2020-07-06,S,0,0,0,0
2020-07-06,SA,1,1,0,0
2020-07-06,SE,2,1,0,0
2020-07-06,SG,0,0,0,1
2020-07-06,SO,0,0,0,0
2020-07-06,SS,22,1,0,0
2020-07-06,T,1,1,0,0
2020-07-06,TE,4,0,0,0
2020-07-06,TF,0,0,0,0
2020-07-06,TO,4,0,0,0
2020-07-06,V,11,3,0,0
2020-07-06,VA,1,0,0,0
2020-07-06,VI,1,0,0,0
2020-07-06,Z,11,2,0,0
2020-07-06,ZA,0,0,0,0
2020-07-07,A,4,0,0,0
2020-07-07,AB,2,0,0,0
2020-07-07,AL,5,0,0,0
2020-07-07,AV,0,0,0,0
2020-07-07,B,175,12,1,0
2020-07-07,BA,9,1,0,0
2020-07-07,BI,6,1,0,0
2020-07-07,BU,1,0,0,0
2020-07-07,C,0,0,0,0
2020-07-07,CA,1,0,0,0
2020-07-07,CC,1,0,0,0
2020-07-07,CE,0,0,0,0
2020-07-07,CO,2,0,0,0
2020-07-07,CR,15,0,0,0
2020-07-07,CS,3,1,0,0
2020-07-07,CU,0,0,0,0
2020-07-07,GC,0,0,0,0
2020-07-07,GI,14,2,0,1
2020-07-07,GR,23,3,0,0
2020-07-07,GU,2,0,0,0
2020-07-07,H,0,0,0,0
2020-07-07,HU,36,3,0,0
2020-07-07,J,2,0,0,0
2020-07-07,L,185,6,0,1
2020-07-07,LE,1,0,0,0
2020-07-07,LO,1,0,0,0
2020-07-07,LU,34,0,0,0
2020-07-07,M,80,8,0,1
2020-07-07,MA,4,0,0,0
2020-07-07,ML,0,0,0,0
2020-07-07,MU,8,2,1,0
2020-07-07,NC,1,1,1,0
2020-07-07,O,1,0,0,0
2020-07-07,OR,0,1,0,0
2020-07-07,P,0,0,0,0
2020-07-07,PM,3,1,0,0
2020-07-07,PO,0,0,0,0
2020-07-07,S,0,0,0,0
2020-07-07,SA,1,0,0,0
2020-07-07,SE,0,0,1,1
2020-07-07,SG,3,0,0,0
2020-07-07,SO,2,0,0,0
2020-07-07,SS,27,0,0,0
2020-07-07,T,9,0,0,0
2020-07-07,TE,4,0,0,0
2020-07-07,TF,0,0,0,0
2020-07-07,TO,5,0,0,1
2020-07-07,V,16,2,0,0
2020-07-07,VA,2,0,0,1
2020-07-07,VI,15,0,0,0
2020-07-07,Z,14,2,0,0
2020-07-07,ZA,0,0,0,0
2020-07-08,A,6,0,0,0
2020-07-08,AB,1,0,0,0
2020-07-08,AL,16,1,0,0
2020-07-08,AV,0,0,0,0
2020-07-08,B,172,4,0,0
2020-07-08,BA,6,0,0,0
2020-07-08,BI,13,0,0,0
2020-07-08,BU,5,0,0,0
2020-07-08,C,1,0,0,0
2020-07-08,CA,3,2,0,0
2020-07-08,CC,0,0,0,0
2020-07-08,CE,0,0,0,0
2020-07-08,CO,1,0,0,0
2020-07-08,CR,13,1,1,0
2020-07-08,CS,3,0,0,0
2020-07-08,CU,1,1,0,0
2020-07-08,GC,6,0,0,0
2020-07-08,GI,15,0,0,0
2020-07-08,GR,30,1,0,1
2020-07-08,GU,3,1,0,0
2020-07-08,H,1,0,0,0
2020-07-08,HU,13,0,0,1
2020-07-08,J,0,0,0,0
2020-07-08,L,225,4,1,0
2020-07-08,LE,1,0,0,0
2020-07-08,LO,1,0,0,0
2020-07-08,LU,21,1,1,0
2020-07-08,M,66,9,0,1
2020-07-08,MA,3,1,0,1
2020-07-08,ML,0,0,0,0
2020-07-08,MU,11,0,0,0
2020-07-08,NC,0,0,0,0
2020-07-08,O,0,0,0,0
2020-07-08,OR,1,0,0,0
2020-07-08,P,2,0,0,0
2020-07-08,PM,5,0,0,0
2020-07-08,PO,3,0,0,0
2020-07-08,S,1,0,0,0
2020-07-08,SA,1,0,0,1
2020-07-08,SE,0,0,0,0
2020-07-08,SG,1,0,0,0
2020-07-08,SO,0,0,0,0
2020-07-08,SS,27,0,0,0
2020-07-08,T,11,1,0,0
2020-07-08,TE,5,0,0,0
2020-07-08,TF,0,1,0,0
2020-07-08,TO,3,3,0,0
2020-07-08,V,11,0,0,0
2020-07-08,VA,0,0,0,0
2020-07-08,VI,10,0,0,0
2020-07-08,Z,36,3,0,0
2020-07-08,ZA,0,0,0,0
2020-07-09,A,2,1,0,0
2020-07-09,AB,3,2,0,0
2020-07-09,AL,6,1,0,0
2020-07-09,AV,2,0,0,0
2020-07-09,B,213,6,0,1
2020-07-09,BA,26,0,0,0
2020-07-09,BI,6,0,0,0
2020-07-09,BU,0,0,0,0
2020-07-09,C,0,0,0,0
2020-07-09,CA,2,0,0,0
2020-07-09,CC,0,0,0,0
2020-07-09,CE,0,0,0,0
2020-07-09,CO,3,0,0,0
2020-07-09,CR,15,2,0,0
2020-07-09,CS,4,0,0,0
2020-07-09,CU,2,0,0,0
2020-07-09,GC,2,1,0,0
2020-07-09,GI,40,2,0,0
2020-07-09,GR,24,1,0,0
2020-07-09,GU,5,0,0,0
2020-07-09,H,0,0,0,0
2020-07-09,HU,20,0,0,0
2020-07-09,J,0,0,0,0
2020-07-09,L,239,5,1,0
2020-07-09,LE,0,0,0,0
2020-07-09,LO,1,0,0,0
2020-07-09,LU,30,0,0,0
2020-07-09,M,52,12,0,0
2020-07-09,MA,7,2,0,0
2020-07-09,ML,0,0,0,0
2020-07-09,MU,5,0,0,0
2020-07-09,NC,1,0,0,0
2020-07-09,O,1,1,0,0
2020-07-09,OR,2,0,0,0
2020-07-09,P,0,0,0,0
2020-07-09,PM,2,0,0,0
2020-07-09,PO,2,1,1,0
2020-07-09,S,0,0,0,0
2020-07-09,SA,0,0,0,0
2020-07-09,SE,0,0,0,0
2020-07-09,SG,1,1,0,0
2020-07-09,SO,1,0,0,0
2020-07-09,SS,18,0,0,0
2020-07-09,T,14,1,0,0
2020-07-09,TE,2,0,0,0
2020-07-09,TF,3,1,0,0
2020-07-09,TO,9,3,0,0
2020-07-09,V,21,0,0,0
2020-07-09,VA,4,1,0,0
2020-07-09,VI,7,2,1,0
2020-07-09,Z,40,3,0,0
2020-07-09,ZA,0,0,0,0
2020-07-10,A,4,2,0,0
2020-07-10,AB,2,0,0,0
2020-07-10,AL,29,0,0,0
2020-07-10,AV,1,0,0,0
2020-07-10,B,424,10,1,0
2020-07-10,BA,47,0,0,0
2020-07-10,BI,16,1,0,0
2020-07-10,BU,0,0,0,0
2020-07-10,C,1,1,0,0
2020-07-10,CA,2,1,0,0
2020-07-10,CC,0,0,0,0
2020-07-10,CE,0,0,0,0
2020-07-10,CO,0,0,0,0
2020-07-10,CR,11,3,0,1
2020-07-10,CS,4,0,1,0
2020-07-10,CU,0,0,0,0
2020-07-10,GC,2,0,0,0
2020-07-10,GI,45,0,0,0
2020-07-10,GR,6,0,0,0
2020-07-10,GU,6,0,0,0
2020-07-10,H,1,0,0,0
2020-07-10,HU,10,2,1,0
2020-07-10,J,0,0,0,0
2020-07-10,L,245,4,0,2
2020-07-10,LE,2,1,0,0
2020-07-10,LO,15,0,0,0
2020-07-10,LU,5,0,0,0
2020-07-10,M,94,9,0,0
2020-07-10,MA,12,1,0,0
2020-07-10,ML,0,0,0,0
2020-07-10,MU,9,0,0,0
2020-07-10,NC,4,1,0,0
2020-07-10,O,0,0,0,0
2020-07-10,OR,1,0,0,0
2020-07-10,P,0,0,0,0
2020-07-10,PM,10,0,0,0
2020-07-10,PO,0,1,0,0
2020-07-10,S,2,0,0,0
2020-07-10,SA,0,0,0,0
2020-07-10,SE,1,0,0,0
2020-07-10,SG,3,0,0,0
2020-07-10,SO,0,0,0,0
2020-07-10,SS,22,0,0,0
2020-07-10,T,21,0,0,0
2020-07-10,TE,2,0,0,0
2020-07-10,TF,0,1,1,0
2020-07-10,TO,5,3,0,1
2020-07-10,V,15,6,0,0
2020-07-10,VA,8,0,0,1
2020-07-10,VI,3,0,0,0
2020-07-10,Z,48,3,1,0
2020-07-10,ZA,1,1,0,0
2020-07-11,A,1,0,0,0
2020-07-11,AB,2,1,0,1
2020-07-11,AL,24,1,1,0
2020-07-11,AV,2,0,0,0
2020-07-11,B,86,10,0,3
2020-07-11,BA,22,2,0,0
2020-07-11,BI,13,1,0,0
2020-07-11,BU,1,1,0,0
2020-07-11,C,2,1,0,0
2020-07-11,CA,0,0,0,0
2020-07-11,CC,0,0,0,0
2020-07-11,CE,0,0,0,0
2020-07-11,CO,3,0,0,0
2020-07-11,CR,6,0,0,0
2020-07-11,CS,8,2,0,0
2020-07-11,CU,0,1,0,0
2020-07-11,GC,0,0,0,0
2020-07-11,GI,3,0,0,0
2020-07-11,GR,10,0,0,0
2020-07-11,GU,2,1,0,0
2020-07-11,H,0,0,0,0
2020-07-11,HU,40,2,1,0
2020-07-11,J,1,0,1,0
2020-07-11,L,158,2,0,0
2020-07-11,LE,0,0,0,0
2020-07-11,LO,3,0,0,0
2020-07-11,LU,4,0,0,0
2020-07-11,M,22,4,0,0
2020-07-11,MA,4,2,0,0
2020-07-11,ML,0,0,0,0
2020-07-11,MU,19,1,0,0
2020-07-11,NC,0,0,0,0
2020-07-11,O,0,0,0,0
2020-07-11,OR,0,0,0,0
2020-07-11,P,0,0,0,0
2020-07-11,PM,4,0,0,1
2020-07-11,PO,2,0,0,0
2020-07-11,S,2,1,0,0
2020-07-11,SA,0,0,0,0
2020-07-11,SE,0,0,0,0
2020-07-11,SG,1,0,0,1
2020-07-11,SO,3,0,0,0
2020-07-11,SS,20,0,0,0
2020-07-11,T,8,1,0,0
2020-07-11,TE,1,0,0,0
2020-07-11,TF,1,2,0,0
2020-07-11,TO,5,1,0,1
2020-07-11,V,14,1,1,0
2020-07-11,VA,5,0,0,0
2020-07-11,VI,5,1,0,0
2020-07-11,Z,72,0,0,0
2020-07-11,ZA,0,0,0,0
2020-07-12,A,4,0,0,0
2020-07-12,AB,2,1,0,0
2020-07-12,AL,11,0,0,0
2020-07-12,AV,0,0,0,0
2020-07-12,B,77,7,1,0
2020-07-12,BA,12,0,1,0
2020-07-12,BI,15,0,0,0
2020-07-12,BU,0,0,0,0
2020-07-12,C,3,0,0,0
2020-07-12,CA,2,0,0,0
2020-07-12,CC,0,0,0,0
2020-07-12,CE,0,0,0,0
2020-07-12,CO,0,0,0,0
2020-07-12,CR,7,0,0,0
2020-07-12,CS,2,0,0,0
2020-07-12,CU,0,0,0,0
2020-07-12,GC,0,2,2,0
2020-07-12,GI,3,0,0,0
2020-07-12,GR,2,1,0,0
2020-07-12,GU,1,1,0,0
2020-07-12,H,0,0,0,0
2020-07-12,HU,15,1,0,0
2020-07-12,J,1,0,0,0
2020-07-12,L,129,1,0,1
2020-07-12,LE,0,0,0,0
2020-07-12,LO,3,1,0,0
2020-07-12,LU,1,0,0,0
2020-07-12,M,17,5,0,0
2020-07-12,MA,4,1,0,0
2020-07-12,ML,0,0,0,0
2020-07-12,MU,9,1,0,0
2020-07-12,NC,2,0,0,0
2020-07-12,O,0,0,0,0
2020-07-12,OR,0,0,0,0
2020-07-12,P,0,0,0,0
2020-07-12,PM,5,0,0,0
2020-07-12,PO,2,1,0,0
2020-07-12,S,2,1,0,0
2020-07-12,SA,2,2,0,0
2020-07-12,SE,0,0,0,0
2020-07-12,SG,0,0,0,0
2020-07-12,SO,1,0,0,0
2020-07-12,SS,11,1,0,1
2020-07-12,T,7,0,0,0
2020-07-12,TE,1,0,0,0
2020-07-12,TF,1,0,0,0
2020-07-12,TO,0,1,0,0
2020-07-12,V,8,4,0,0
2020-07-12,VA,2,0,0,0
2020-07-12,VI,3,0,0,0
2020-07-12,Z,18,5,0,0
2020-07-12,ZA,0,0,0,0
2020-07-13,A,2,1,0,0
2020-07-13,AB,2,2,0,0
2020-07-13,AL,14,3,1,0
2020-07-13,AV,0,0,0,0
2020-07-13,B,317,10,2,0
2020-07-13,BA,8,1,0,0
2020-07-13,BI,19,0,0,0
2020-07-13,BU,0,0,0,0
2020-07-13,C,3,0,0,0
2020-07-13,CA,3,0,0,0
2020-07-13,CC,2,0,0,0
2020-07-13,CE,0,0,0,0
2020-07-13,CO,0,0,0,0
2020-07-13,CR,9,1,0,0
2020-07-13,CS,3,0,0,0
2020-07-13,CU,1,0,0,0
2020-07-13,GC,4,1,0,0
2020-07-13,GI,19,0,0,0
2020-07-13,GR,7,0,0,0
2020-07-13,GU,2,1,0,0
2020-07-13,H,2,0,0,0
2020-07-13,HU,7,4,0,0
2020-07-13,J,1,0,0,0
2020-07-13,L,190,4,0,0
2020-07-13,LE,0,0,0,0
2020-07-13,LO,2,1,0,0
2020-07-13,LU,0,0,0,0
2020-07-13,M,83,10,1,0
2020-07-13,MA,3,2,0,0
2020-07-13,ML,0,1,0,0
2020-07-13,MU,4,0,0,0
2020-07-13,NC,6,0,0,0
2020-07-13,O,5,0,0,0
2020-07-13,OR,0,0,0,0
2020-07-13,P,0,0,0,0
2020-07-13,PM,1,1,0,0
2020-07-13,PO,2,0,0,0
2020-07-13,S,0,0,0,0
2020-07-13,SA,2,1,0,0
2020-07-13,SE,0,0,0,0
2020-07-13,SG,2,0,0,0
2020-07-13,SO,1,0,0,0
2020-07-13,SS,19,0,0,0
2020-07-13,T,23,2,0,0
2020-07-13,TE,2,2,1,0
2020-07-13,TF,1,1,1,0
2020-07-13,TO,5,2,0,1
2020-07-13,V,11,0,0,0
2020-07-13,VA,7,1,0,0
2020-07-13,VI,4,1,0,0
2020-07-13,Z,79,7,0,0
2020-07-13,ZA,0,0,0,0
2020-07-14,A,4,1,0,0
2020-07-14,AB,8,3,0,1
2020-07-14,AL,51,0,0,0
2020-07-14,AV,0,0,0,0
2020-07-14,B,405,13,0,0
2020-07-14,BA,5,0,0,0
2020-07-14,BI,15,1,0,0
2020-07-14,BU,0,0,0,0
2020-07-14,C,2,1,0,0
2020-07-14,CA,2,0,0,1
2020-07-14,CC,1,0,0,0
2020-07-14,CE,2,0,0,0
2020-07-14,CO,0,0,0,0
2020-07-14,CR,18,2,1,0
2020-07-14,CS,1,0,0,0
2020-07-14,CU,2,3,0,0
2020-07-14,GC,1,1,0,0
2020-07-14,GI,51,1,0,0
2020-07-14,GR,17,3,1,0
2020-07-14,GU,6,1,0,0
2020-07-14,H,0,0,0,0
2020-07-14,HU,30,2,0,0
2020-07-14,J,6,1,0,0
2020-07-14,L,241,1,0,0
2020-07-14,LE,2,0,0,0
2020-07-14,LO,4,0,0,0
2020-07-14,LU,2,0,0,0
2020-07-14,M,158,19,2,0
2020-07-14,MA,7,2,0,0
2020-07-14,ML,2,0,0,0
2020-07-14,MU,4,0,0,0
2020-07-14,NC,6,1,0,0
2020-07-14,O,0,0,0,0
2020-07-14,OR,0,0,0,0
2020-07-14,P,1,0,0,0
2020-07-14,PM,5,1,0,0
2020-07-14,PO,6,0,0,0
2020-07-14,S,3,0,0,0
2020-07-14,SA,0,0,0,0
2020-07-14,SE,2,0,0,0
2020-07-14,SG,1,0,0,0
2020-07-14,SO,0,0,0,0
2020-07-14,SS,42,1,0,0
2020-07-14,T,20,0,0,0
2020-07-14,TE,10,0,0,0
2020-07-14,TF,4,1,0,0
2020-07-14,TO,7,4,0,0
2020-07-14,V,16,3,0,0
2020-07-14,VA,8,0,0,0
2020-07-14,VI,9,1,0,0
2020-07-14,Z,119,11,0,0
2020-07-14,ZA,0,0,0,0
2020-07-15,A,14,3,0,0
2020-07-15,AB,3,1,0,0
2020-07-15,AL,17,0,0,0
2020-07-15,AV,1,0,0,0
2020-07-15,B,516,17,1,0
2020-07-15,BA,4,1,0,0
2020-07-15,BI,21,1,0,0
2020-07-15,BU,1,0,0,0
2020-07-15,C,5,1,0,0
2020-07-15,CA,0,0,0,0
2020-07-15,CC,6,0,0,0
2020-07-15,CE,0,0,0,0
2020-07-15,CO,0,0,0,0
2020-07-15,CR,21,2,0,0
2020-07-15,CS,4,0,0,0
2020-07-15,CU,1,0,0,0
2020-07-15,GC,9,0,0,0
2020-07-15,GI,30,1,0,0
2020-07-15,GR,10,0,0,0
2020-07-15,GU,4,2,0,2
2020-07-15,H,1,0,0,0
2020-07-15,HU,81,4,1,0
2020-07-15,J,0,0,0,0
2020-07-15,L,332,4,0,0
2020-07-15,LE,4,0,0,0
2020-07-15,LO,1,0,0,0
2020-07-15,LU,3,3,0,0
2020-07-15,M,107,9,0,1
2020-07-15,MA,8,0,0,0
2020-07-15,ML,0,0,0,0
2020-07-15,MU,5,2,0,0
2020-07-15,NC,1,0,0,0
2020-07-15,O,0,0,0,0
2020-07-15,OR,0,0,0,0
2020-07-15,P,0,0,0,0
2020-07-15,PM,13,1,0,0
2020-07-15,PO,3,0,0,0
2020-07-15,S,2,2,0,0
2020-07-15,SA,3,0,0,1
2020-07-15,SE,10,0,0,0
2020-07-15,SG,0,0,0,0
2020-07-15,SO,4,0,0,0
2020-07-15,SS,40,1,0,0
2020-07-15,T,26,0,0,0
2020-07-15,TE,13,0,0,0
2020-07-15,TF,4,1,0,0
2020-07-15,TO,5,3,0,0
2020-07-15,V,35,2,0,0
2020-07-15,VA,3,0,0,0
2020-07-15,VI,8,0,0,0
2020-07-15,Z,158,6,0,0
2020-07-15,ZA,0,0,0,0
2020-07-16,A,14,2,0,0
2020-07-16,AB,8,4,0,0
2020-07-16,AL,26,0,0,0
2020-07-16,AV,0,0,0,0
